189,280256,280256
190,282832,282832
191,283236,283236
192,283532,283532
193,283937,283937
194,284985,284985
195,285143,285143
196,285602,285602
197,286536,286536
198,287645,287645
199,288575,288575
200,288825,288825
201,288859,288859
202,289597,289597
203,289834,289834
204,290022,290022
205,290519,290519
206,290675,290675
207,291333,291333
208,291338,291338
209,291957,291957
210,292453,292453
211,292551,292551
212,293244,293244
213,293433,293433
214,293510,293510
215,294008,294008
216,294076,294076
217,294237,294237
218,294895,294895
219,295873,295873
220,296366,296366
221,296375,296375
222,296471,296471
223,296476,296476
224,297067,297067
225,297078,297078
226,297791,297791
227,297796,297796
228,297898,297898
229,299668,299668
230,299733,299733
231,299768,299768
232,299841,299841
233,300024,300024
234,300637,300637
235,300696,300696
236,300907,300907
237,300908,300908
238,301213,301213
239,301227,301227
240,301364,301364
241,301517,301517
242,301656,301656
243,301668,301668
244,301687,301687
245,301901,301901
246,302311,302311
247,302334,302334
248,304576,304576
249,304692,304692
250,304766,304766
251,304778,304778
252,304786,304786
253,304946,304946
254,305304,305304
255,305305,305305
256,305584,305584
257,305775,305775
258,305931,305931
259,306307,306307
260,306847,306847
261,307239,307239
262,307656,307656
263,307847,307847
264,307952,307952
265,308154,308154
266,308158,308158
267,309434,309434
268,309509,309509
269,309864,309864
270,310091,310091
271,310365,310365
272,311059,311059
273,312058,312058
274,312543,312543
275,312829,312829
276,312878,312878
277,315352,315352
278,315497,315497
279,315509,315509
280,315795,315795
281,315987,315987
282,316008,316008
283,316085,316085
284,316242,316242
285,316441,316441
286,316471,316471
287,316553,316553
288,316657,316657
289,317055,317055
290,317348,317348
291,317812,317812
292,318035,318035
293,318066,318066
294,318238,318238
295,318914,318914
296,318951,318951
297,319811,319811
298,319906,319906
299,320524,320524
300,320880,320880
301,321249,321249
302,321591,321591
303,322017,322017
304,322322,322322
305,323274,323274
306,324375,324375
307,324502,324502
308,324946,324946
309,324963,324963
310,325027,325027
311,325087,325087
312,325542,325542
313,326885,326885
314,327144,327144
315,327310,327310
316,327368,327368
317,327821,327821
318,328480,328480
319,329052,329052
320,331062,331062
321,331072,331072
322,331093,331093
323,331474,331474
324,332055,332055
325,333159,333159
326,333323,333323
327,333353,333353
328,334077,334077
329,335037,335037
330,335896,335896
331,335991,335991
332,336125,336125
333,336881,336881
334,337777,337777
335,337991,337991
336,338016,338016
337,338400,338400
338,339252,339252
339,340223,340223
340,340546,340546
341,341129,341129
342,341186,341186
343,341242,341242
344,341452,341452
345,341782,341782
346,341909,341909
347,341917,341917
348,342034,342034
349,342060,342060
350,342345,342345
351,342434,342434
352,342840,342840
353,342954,342954
354,343973,343973
355,344534,344534
356,344625,344625
357,344627,344627
358,344905,344905
359,344956,344956
360,345815,345815
361,345830,345830
362,345922,345922
363,346539,346539
364,347182,347182
365,347200,347200
366,347975,347975
367,347983,347983
368,348168,348168
369,348330,348330
370,348442,348442
371,348657,348657
372,348870,348870
373,348995,348995
374,349080,349080
375,349301,349301
376,349669,349669
377,350082,350082
378,350135,350135
379,350911,350911
380,351098,351098
381,351182,351182
382,351332,351332
383,351462,351462
384,351484,351484
385,351771,351771
386,351914,351914
387,351933,351933
388,352811,352811
389,354041,354041
390,354246,354246
391,354307,354307
392,355062,355062
393,355072,355072
394,355307,355307
395,355325,355325
396,355421,355421
397,355569,355569
398,356004,356004
399,356174,356174
400,356289,356289
401,356438,356438
402,356693,356693
403,357130,357130
404,357751,357751
405,357792,357792
406,358254,358254
407,358383,358383
408,358483,358483
409,358753,358753
410,359043,359043
411,359504,359504
412,359804,359804
413,359909,359909
414,360295,360295
415,360859,360859
416,360950,360950
417,361401,361401
418,361467,361467
419,361531,361531
420,362219,362219
421,362931,362931
422,362997,362997
423,364297,364297
424,364409,364409
425,365025,365025
426,365058,365058
427,365102,365102
428,365439,365439
429,365592,365592
430,366686,366686
431,366859,366859
432,367194,367194
433,367372,367372
434,367376,367376
435,368038,368038
436,368300,368300
437,368505,368505
438,368603,368603
439,368979,368979
440,369423,369423
441,369796,369796
442,370594,370594
443,370737,370737
444,370868,370868
445,372008,372008
446,372576,372576
447,372628,372628
448,372860,372860
449,373493,373493
450,373506,373506
451,373698,373698
452,374762,374762
453,375248,375248
454,375585,375585
455,375849,375849
456,375917,375917
457,376172,376172
458,377239,377239
459,377266,377266
460,377277,377277
461,377289,377289
462,377436,377436
463,378124,378124
464,378135,378135
465,378447,378447
466,378719,378719
467,379360,379360
468,379780,379780
469,379963,379963
470,380193,380193
471,380609,380609
472,380894,380894
473,381038,381038
474,381187,381187
475,382127,382127
476,382468,382468
477,383152,383152
478,383569,383569
479,384263,384263
480,384482,384482
481,384654,384654
482,384851,384851
483,386399,386399
484,386463,386463
485,386678,386678
486,386681,386681
487,386695,386695
488,386859,386859
489,387348,387348
490,387426,387426
491,387444,387444
492,387843,387843
493,388573,388573
494,388916,388916
495,389236,389236
496,389388,389388
497,389479,389479
498,389892,389892
499,390469,390469
500,390512,390512
501,390531,390531
502,391032,391032
503,391598,391598
504,391750,391750
505,391772,391772
506,392126,392126
507,392168,392168
508,392203,392203
509,392220,392220
510,392269,392269
511,392820,392820
512,392933,392933
513,392938,392938
514,393321,393321
515,393447,393447
516,393750,393750
517,393772,393772
518,393993,393993
519,394292,394292
520,394522,394522
521,394798,394798
522,394803,394803
523,395127,395127
524,395575,395575
525,395619,395619
526,395658,395658
527,395730,395730
528,395864,395864
529,396135,396135
530,396690,396690
531,397068,397068
532,397376,397376
533,397688,397688
534,397807,397807
535,398074,398074
536,398089,398089
537,398127,398127
538,398559,398559
539,398814,398814
540,398829,398829
541,398863,398863
542,398947,398947
543,398959,398959
544,399036,399036
545,399061,399061
546,399087,399087
547,399136,399136
548,399201,399201
549,399223,399223
550,399256,399256
551,399589,399589
552,400246,400246
553,400285,400285
554,400296,400296
555,400319,400319
556,400342,400342
557,400456,400456
558,400489,400489
559,400901,400901
560,401020,401020
561,401044,401044
562,401136,401136
563,401729,401729
564,401902,401902
565,402065,402065
566,402361,402361
567,402382,402382
568,402389,402389
569,402595,402595
570,403392,403392
571,403421,403421
572,403448,403448
573,403479,403479
574,403490,403490
575,403579,403579
576,403844,403844
577,403994,403994
578,404383,404383
579,404441,404441
580,404609,404609
581,404864,404864
582,405310,405310
583,405586,405586
584,405635,405635
585,405636,405636
586,405676,405676
587,405887,405887
588,406155,406155
589,406160,406160
590,406181,406181
591,406724,406724
592,406979,406979
593,406987,406987
594,407031,407031
595,407040,407040
596,407147,407147
597,407354,407354
598,407653,407653
599,407663,407663
600,407806,407806
601,408045,408045
602,408104,408104
603,408554,408554
604,408569,408569
605,408571,408571
606,408575,408575
607,408647,408647
608,408649,408649
609,408664,408664
610,408875,408875
611,408884,408884
612,409683,409683
613,409730,409730
614,409731,409731
615,410024,410024
616,410291,410291
617,410424,410424
618,410549,410549
619,410624,410624
620,411013,411013
621,411413,411413
622,411499,411499
623,411565,411565
624,411569,411569
625,411758,411758
626,411974,411974
627,412031,412031
628,412043,412043
629,412333,412333
630,412370,412370
631,412579,412579
632,412664,412664
633,412707,412707
634,412869,412869
635,412964,412964
636,413029,413029
637,413599,413599
638,413707,413707
639,413763,413763
640,413911,413911
641,413965,413965
642,414066,414066
643,414079,414079
644,414102,414102
645,414577,414577
646,416089,416089
647,416157,416157
648,416175,416175
649,416387,416387
650,416511,416511
651,416905,416905
652,416911,416911
653,416961,416961
654,417088,417088
655,417427,417427
656,417687,417687
657,417773,417773
658,417855,417855
659,417951,417951
660,418545,418545
661,418662,418662
662,419634,419634
663,420049,420049
664,420264,420264
665,420378,420378
666,420387,420387
667,420396,420396
668,420963,420963
669,421387,421387
670,421941,421941
671,422106,422106
672,422393,422393
673,422461,422461
674,423103,423103
675,423112,423112
676,423539,423539
677,423900,423900
678,424022,424022
679,424254,424254
680,424432,424432
681,424468,424468
682,424470,424470
683,424511,424511
684,425173,425173
685,425217,425217
686,425218,425218
687,425242,425242
688,425526,425526
689,425529,425529
690,425639,425639
691,425683,425683
692,425978,425978
693,426013,426013
694,426019,426019
695,426199,426199
696,426541,426541
697,426609,426609
698,426674,426674
699,427114,427114
700,427159,427159
701,427558,427558
702,427948,427948
703,428071,428071
704,428291,428291
705,428454,428454
706,429313,429313
707,429314,429314
708,429322,429322
709,430137,430137
710,430157,430157
711,430596,430596
712,430694,430694
713,430757,430757
714,431034,431034
715,431570,431570
716,432566,432566
717,432984,432984
718,433252,433252
719,433275,433275
720,433414,433414
721,433444,433444
722,433774,433774
723,433796,433796
724,434080,434080
725,434429,434429
726,434773,434773
727,436083,436083
728,436261,436261
729,436570,436570
730,436577,436577
731,436853,436853
732,437129,437129
733,437150,437150
734,437582,437582
735,437668,437668
736,437783,437783
737,438147,438147
738,438333,438333
739,438460,438460
740,438499,438499
741,438702,438702
742,438953,438953
743,439285,439285
744,439646,439646
745,439793,439793
746,439921,439921
747,440144,440144
748,440811,440811
749,441386,441386
750,441536,441536
751,442344,442344
752,442345,442345
753,442633,442633
754,442786,442786
755,442915,442915
756,442957,442957
757,442992,442992
758,443000,443000
759,443078,443078
760,443262,443262
761,443696,443696
762,443860,443860
763,444325,444325
764,444404,444404
765,445358,445358
766,445400,445400
767,445419,445419
768,445865,445865
769,445901,445901
770,446147,446147
771,446155,446155
772,446224,446224
773,446367,446367
774,446847,446847
775,447201,447201
776,447264,447264
777,447596,447596
778,447664,447664
779,447681,447681
780,447692,447692
781,447694,447694
782,447795,447795
783,448262,448262
784,448509,448509
785,448515,448515
786,448831,448831
787,449099,449099
788,449123,449123
789,449175,449175
790,449192,449192
791,449263,449263
792,449555,449555
793,449570,449570
794,449648,449648
795,449744,449744
796,449897,449897
797,450056,450056
798,450333,450333
799,450604,450604
800,450662,450662
801,450780,450780
802,450932,450932
803,451019,451019
804,451209,451209
805,451229,451229
806,451243,451243
807,451271,451271
808,451286,451286
809,451290,451290
810,451294,451294
811,451380,451380
812,451402,451402
813,451541,451541
814,451556,451556
815,451599,451599
816,451650,451650
817,451704,451704
818,451720,451720
819,451744,451744
820,451774,451774
821,452486,452486
822,452511,452511
823,452516,452516
824,452616,452616
825,452618,452618
826,452717,452717
827,452818,452818
828,452851,452851
829,452898,452898
830,453016,453016
831,453026,453026
832,453028,453028
833,453065,453065
834,453134,453134
835,453239,453239
836,453258,453258
837,453272,453272
838,453309,453309
839,453345,453345
840,453358,453358
841,453445,453445
842,453453,453453
843,453491,453491
844,453585,453585
845,453741,453741
846,453745,453745
847,453765,453765
848,453828,453828
849,453831,453831
850,453988,453988
851,454008,454008
852,454128,454128
853,454143,454143
854,454196,454196
855,454199,454199
856,454544,454544
857,454602,454602
858,454804,454804
859,455014,455014
860,455491,455491
861,455504,455504
862,455828,455828
863,455832,455832
864,455925,455925
865,456007,456007
866,456011,456011
867,456032,456032
868,456163,456163
869,456245,456245
870,456634,456634
871,456641,456641
872,456834,456834
873,457039,457039
874,457059,457059
875,457079,457079
876,457135,457135
877,457292,457292
878,457314,457314
879,457322,457322
880,457412,457412
881,457466,457466
882,457491,457491
883,457618,457618
884,457722,457722
885,457755,457755
886,457765,457765
887,457892,457892
888,458032,458032
889,458064,458064
890,458083,458083
891,458087,458087
892,458239,458239
893,458393,458393
894,458428,458428
895,458543,458543
896,458851,458851
897,458882,458882
898,458924,458924
899,458925,458925
900,459144,459144
901,459149,459149
902,459307,459307
903,459428,459428
904,459617,459617
905,459756,459756
906,460302,460302
907,460363,460363
908,460891,460891
909,461327,461327
910,461414,461414
911,462086,462086
912,462128,462128
913,462162,462162
914,462435,462435
915,463086,463086
916,463117,463117
917,463285,463285
918,463290,463290
919,463536,463536
920,463601,463601
921,463670,463670
922,463970,463970
923,464277,464277
924,464297,464297
925,464332,464332
926,464363,464363
927,464454,464454
928,464541,464541
929,464566,464566
930,464610,464610
931,464679,464679
932,464695,464695
933,464848,464848
934,464908,464908
935,464927,464927
936,465051,465051
937,465572,465572
938,465619,465619
939,465655,465655
940,465816,465816
941,465862,465862
942,466006,466006
943,466381,466381
944,466579,466579
945,466595,466595
946,466599,466599
947,466666,466666
948,466852,466852
949,466891,466891
950,466917,466917
951,466948,466948
952,466987,466987
953,467174,467174
954,467191,467191
955,467297,467297
956,467302,467302
957,467557,467557
958,467738,467738
959,468013,468013
960,468255,468255
961,468345,468345
962,468480,468480
963,468591,468591
964,468666,468666
965,468695,468695
966,468977,468977
967,469001,469001
968,469021,469021
969,469039,469039
970,469137,469137
971,469271,469271
972,469562,469562
973,469649,469649
974,469658,469658
975,469682,469682
976,470111,470111
977,470167,470167
978,470361,470361
979,470478,470478
980,470636,470636
981,470766,470766
982,470789,470789
983,470985,470985
984,471074,471074
985,471077,471077
986,471456,471456
987,471566,471566
988,471641,471641
989,471714,471714
990,472064,472064
991,472065,472065
992,472243,472243
993,472320,472320
994,472341,472341
995,472447,472447
996,472755,472755
997,472844,472844
998,473034,473034
999,473497,473497
1000,473507,473507
1001,473954,473954
1002,474061,474061
1003,474088,474088
1004,474123,474123
1005,474138,474138
1006,474461,474461
1007,474471,474471
1008,474915,474915
1009,475069,475069
1010,475120,475120
1011,475179,475179
1012,475233,475233
1013,475260,475260
1014,475762,475762
1015,475791,475791
1016,475827,475827
1017,475973,475973
1018,475997,475997
1019,476096,476096
1020,476122,476122
1021,476315,476315
1022,476366,476366
1023,476583,476583
1024,476959,476959
1025,476961,476961
1026,477107,477107
1027,477163,477163
1028,477507,477507
1029,477515,477515
1030,477576,477576
1031,477834,477834
1032,477877,477877
1033,477893,477893
1034,477904,477904
1035,477909,477909
1036,477970,477970
1037,478004,478004
1038,478022,478022
1039,478279,478279
1040,478298,478298
1041,478426,478426
1042,478473,478473
1043,478549,478549
1044,478566,478566
1045,478641,478641
1046,478646,478646
1047,478675,478675
1048,478751,478751
1049,478818,478818
1050,478943,478943
1051,478944,478944
1052,478972,478972
1053,478992,478992
1054,479025,479025
1055,479095,479095
1056,479167,479167
1057,479173,479173
1058,479227,479227
1059,479232,479232
1060,479294,479294
1061,479372,479372
1062,479453,479453
1063,479483,479483
1064,479549,479549
1065,479604,479604
1066,479750,479750
1067,479823,479823
1068,480059,480059
1069,480076,480076
1070,480093,480093
1071,480121,480121
1072,480304,480304
1073,480405,480405
1074,480516,480516
1075,480574,480574
1076,480576,480576
1077,480579,480579
1078,480581,480581
1079,480582,480582
1080,480627,480627
1081,480812,480812
1082,480920,480920
1083,481093,481093
1084,481110,481110
1085,481111,481111
1086,481145,481145
1087,481147,481147
1088,481148,481148
1089,481151,481151
1090,481245,481245
1091,481347,481347
1092,481420,481420
1093,481455,481455
1094,481529,481529
1095,481540,481540
1096,481550,481550
1097,481696,481696
1098,481754,481754
1099,481771,481771
1100,481777,481777
1101,481781,481781
1102,481797,481797
1103,481912,481912
1104,482031,482031
1105,482130,482130
1106,482160,482160
1107,482176,482176
1108,482178,482178
1109,482192,482192
1110,482194,482194
1111,482199,482199
1112,482207,482207
1113,482208,482208
1114,482209,482209
1115,482211,482211
1116,482216,482216
1117,482217,482217
1118,482221,482221
1119,482258,482258
1120,482263,482263
1121,482638,482638
1122,482643,482643
1123,482660,482660
1124,482667,482667
1125,482733,482733
1126,482818,482818
1127,483011,483011
1128,483064,483064
1129,483082,483082
1130,483093,483093
1131,483101,483101
1132,483283,483283
1133,483290,483290
1134,483299,483299
1135,483373,483373
1136,483387,483387
1137,483597,483597
1138,483633,483633
1139,483645,483645
1140,483731,483731
1141,483737,483737
1142,483749,483749
1143,484104,484104
1144,484108,484108
1145,484126,484126
1146,484134,484134
1147,484205,484205
1148,484207,484207
1149,484212,484212
1150,484260,484260
1151,484262,484262
1152,484398,484398
1153,484406,484406
1154,484538,484538
1155,484644,484644
1156,484647,484647
1157,484760,484760
1158,484766,484766
1159,484767,484767
1160,484864,484864
1161,484911,484911
1162,484963,484963
1163,485052,485052
1164,485098,485098
1165,485115,485115
1166,485176,485176
1167,485240,485240
1168,485241,485241
1169,485414,485414
1170,485455,485455
1171,485521,485521
1172,485537,485537
1173,485539,485539
1174,485542,485542
1175,485544,485544
1176,485546,485546
1177,485548,485548
1178,485549,485549
1179,485551,485551
1180,485552,485552
1181,485553,485553
1182,485554,485554
1183,485591,485591
1184,485673,485673
1185,485678,485678
1186,485683,485683
1187,485688,485688
1188,485689,485689
1189,485691,485691
1190,485726,485726
1191,485746,485746
1192,485748,485748
1193,485751,485751
1194,485950,485950
1195,485973,485973
1196,486182,486182
1197,486183,486183
1198,486186,486186
1199,486195,486195
1200,486214,486214
1201,486329,486329
1202,486462,486462
1203,486633,486633
1204,486639,486639
1205,486690,486690
1206,486723,486723
1207,486755,486755
1208,486765,486765
1209,486768,486768
1210,486769,486769
1211,486774,486774
1212,486782,486782
1213,486849,486849
1214,487050,487050
1215,487051,487051
1216,487052,487052
1217,487053,487053
1218,487054,487054
1219,487205,487205
1220,487206,487206
1221,487207,487207
1222,487262,487262
1223,487275,487275
1224,487535,487535
1225,487722,487722
1226,487724,487724
1227,487750,487750
1228,487785,487785
1229,487800,487800
1230,487827,487827
1231,487910,487910
1232,487926,487926
1233,487932,487932
1234,487937,487937
1235,488012,488012
1236,488015,488015
1237,488016,488016
1238,488017,488017
1239,488018,488018
1240,488064,488064
1241,488068,488068
1242,488137,488137
1243,488175,488175
1244,488178,488178
1245,488311,488311
1246,488320,488320
1247,488369,488369
1248,488544,488544
1249,488546,488546
1250,488549,488549
1251,488555,488555
1252,488561,488561
1253,488564,488564
1254,488614,488614
1255,488628,488628
1256,488682,488682
1257,488697,488697
1258,488984,488984
1259,488991,488991
1260,489001,489001
1261,489215,489215
1262,489217,489217
1263,489435,489435
1264,489436,489436
1265,489512,489512
1266,489607,489607
1267,489758,489758
1268,489838,489838
1269,489905,489905
1270,489906,489906
1271,490048,490048
1272,490097,490097
1273,490098,490098
1274,490113,490113
1275,490176,490176
1276,490275,490275
1277,490436,490436
1278,490460,490460
1279,490473,490473
1280,490676,490676
1281,490776,490776
1282,490793,490793
1283,490794,490794
1284,490829,490829
1285,490856,490856
1286,491011,491011
1287,491036,491036
1288,491039,491039
1289,491046,491046
1290,491065,491065
1291,491070,491070
1292,491168,491168
1293,491293,491293
1294,491350,491350
1295,491532,491532
1296,491563,491563
1297,491680,491680
1298,491692,491692
1299,491696,491696
1300,491912,491912
1301,491913,491913
1302,491992,491992
1303,492171,492171
1304,492221,492221
1305,492244,492244
1306,492245,492245
1307,492567,492567
1308,492678,492678
1309,492683,492683
1310,492841,492841
1311,492853,492853
1312,492876,492876
1313,492892,492892
1314,492894,492894
1315,492897,492897
1316,492899,492899
1317,492943,492943
1318,492969,492969
1319,492971,492971
1320,493103,493103
1321,493124,493124
1322,493197,493197
1323,493398,493398
1324,493420,493420
1325,493421,493421
1326,493425,493425
1327,493432,493432
1328,493438,493438
1329,493649,493649
1330,493652,493652
1331,493666,493666
1332,493741,493741
1333,493753,493753
1334,493766,493766
1335,493810,493810
1336,493814,493814
1337,493826,493826
1338,493836,493836
1339,493995,493995
1340,494030,494030
1341,494058,494058
1342,494074,494074
1343,494088,494088
1344,494094,494094
1345,494171,494171
1346,494289,494289
1347,494291,494291
1348,494292,494292
1349,494327,494327
1350,494344,494344
1351,494360,494360
1352,494414,494414
1353,494428,494428
1354,494472,494472
1355,494570,494570
1356,494608,494608
1357,494691,494691
1358,494910,494910
1359,494935,494935
1360,494938,494938
1361,495030,495030
1362,495153,495153
1363,495161,495161
1364,495163,495163
1365,495347,495347
1366,495360,495360
1367,495393,495393
1368,495418,495418
1369,495495,495495
1370,495560,495560
1371,495573,495573
1372,495616,495616
1373,495628,495628
1374,495680,495680
1375,495685,495685
1376,495692,495692
1377,495695,495695
1378,495705,495705
1379,495725,495725
1380,495728,495728
1381,495730,495730
1382,495733,495733
1383,495742,495742
1384,495864,495864
1385,495884,495884
1386,495949,495949
1387,495953,495953
1388,495979,495979
1389,495986,495986
1390,496110,496110
1391,496111,496111
1392,496159,496159
1393,496202,496202
1394,496441,496441
1395,496463,496463
1396,496507,496507
1397,496573,496573
1398,496629,496629
1399,496630,496630
1400,496632,496632
1401,496735,496735
1402,496762,496762
1403,496819,496819
1404,496891,496891
1405,496923,496923
1406,496931,496931
1407,496989,496989
1408,496992,496992
1409,497093,497093
1410,497154,497154
1411,497189,497189
1412,497193,497193
1413,497197,497197
1414,497202,497202
1415,497217,497217
1416,497224,497224
1417,497225,497225
1418,497233,497233
1419,497245,497245
1420,497247,497247
1421,497284,497284
1422,497326,497326
1423,497350,497350
1424,497352,497352
1425,497353,497353
1426,497358,497358
1427,497361,497361
1428,497366,497366
1429,497369,497369
1430,497436,497436
1431,497448,497448
1432,497464,497464
1433,497513,497513
1434,497637,497637
1435,497640,497640
1436,497642,497642
1437,497653,497653
1438,497664,497664
1439,497706,497706
1440,497709,497709
1441,497716,497716
1442,497728,497728
1443,497734,497734
1444,497741,497741
1445,497787,497787
1446,497806,497806
1447,497811,497811
1448,497816,497816
1449,497817,497817
1450,497823,497823
1451,497895,497895
1452,497915,497915
1453,497926,497926
1454,497940,497940
1455,497943,497943
1456,498029,498029
1457,498044,498044
1458,498061,498061
1459,498106,498106
1460,498171,498171
1461,498180,498180
1462,498181,498181
1463,498376,498376
1464,498480,498480
1465,498543,498543
1466,498619,498619
1467,498620,498620
1468,498621,498621
1469,498674,498674
1470,498723,498723
1471,498735,498735
1472,498737,498737
1473,498738,498738
1474,498739,498739
1475,498740,498740
1476,498741,498741
1477,498742,498742
1478,498743,498743
1479,498744,498744
1480,498779,498779
1481,498793,498793
1482,498794,498794
1483,498826,498826
1484,498845,498845
1485,499004,499004
1486,499142,499142
1487,499188,499188
1488,499243,499243
1489,499248,499248
1490,499249,499249
1491,499288,499288
1492,499289,499289
1493,499290,499290
1494,499291,499291
1495,499295,499295
1496,499296,499296
1497,499297,499297
1498,499299,499299
1499,499305,499305
1500,499334,499334
1501,499359,499359
1502,499368,499368
1503,499375,499375
1504,499393,499393
1505,499396,499396
1506,499426,499426
1507,499472,499472
1508,499523,499523
1509,499553,499553
1510,499578,499578
1511,499582,499582
1512,499588,499588
1513,499589,499589
1514,499594,499594
1515,499598,499598
1516,499764,499764
1517,499787,499787
1518,499788,499788
1519,499802,499802
1520,499807,499807
1521,499878,499878
1522,499883,499883
1523,499885,499885
1524,499958,499958
1525,499959,499959
1526,499967,499967
1527,499977,499977
1528,499979,499979
1529,500018,500018
1530,500096,500096
1531,500133,500133
1532,500134,500134
1533,500153,500153
1534,500262,500262
1535,500314,500314
1536,500348,500348
1537,500357,500357
1538,500358,500358
1539,500362,500362
1540,500363,500363
1541,500364,500364
1542,500369,500369
1543,500371,500371
1544,500372,500372
1545,500373,500373
1546,500394,500394
1547,500399,500399
1548,500427,500427
1549,500435,500435
1550,500448,500448
1551,500449,500449
1552,500451,500451
1553,500557,500557
1554,500764,500764
1555,500771,500771
1556,500780,500780
1557,500806,500806
1558,500814,500814
1559,500815,500815
1560,500825,500825
1561,500846,500846
1562,500864,500864
1563,500992,500992
1564,501054,501054
1565,501115,501115
1566,501117,501117
1567,501118,501118
1568,501119,501119
1569,501120,501120
1570,501121,501121
1571,501123,501123
1572,501129,501129
1573,501134,501134
1574,501136,501136
1575,501137,501137
1576,501149,501149
1577,501158,501158
1578,501286,501286
1579,501288,501288
1580,501291,501291
1581,501301,501301
1582,501316,501316
1583,501320,501320
1584,501322,501322
1585,501323,501323
1586,501325,501325
1587,501396,501396
1588,501405,501405
1589,501406,501406
1590,501407,501407
1591,501436,501436
1592,501448,501448
1593,501501,501501
1594,501509,501509
1595,501568,501568
1596,501616,501616
1597,501619,501619
1598,501620,501620
1599,501722,501722
1600,501784,501784
1601,501794,501794
1602,501807,501807
1603,501820,501820
1604,501829,501829
1605,501830,501830
1606,501863,501863
1607,501880,501880
1608,501882,501882
1609,501886,501886
1610,501892,501892
1611,501902,501902
1612,501904,501904
1613,501914,501914
1614,501915,501915
1615,501921,501921
1616,501923,501923
1617,501924,501924
1618,501926,501926
1619,502024,502024
1620,502085,502085
1621,502118,502118
1622,502157,502157
1623,502168,502168
1624,502175,502175
1625,502176,502176
1626,502178,502178
1627,502186,502186
1628,502222,502222
1629,502223,502223
1630,502224,502224
1631,502229,502229
1632,502255,502255
1633,502261,502261
1634,502262,502262
1635,502305,502305
1636,502306,502306
1637,502315,502315
1638,502321,502321
1639,502322,502322
1640,502393,502393
1641,502424,502424
1642,502456,502456
1643,502522,502522
1644,502589,502589
1645,502621,502621
1646,502631,502631
1647,502634,502634
1648,502645,502645
1649,502660,502660
1650,502717,502717
1651,502718,502718
1652,502752,502752
1653,502771,502771
1654,502836,502836
1655,502869,502869
1656,502880,502880
1657,502889,502889
1658,502921,502921
1659,502941,502941
1660,503010,503010
1661,503076,503076
1662,503095,503095
1663,503134,503134
1664,503175,503175
1665,503215,503215
1666,503258,503258
